fullVisitorId,type,date,visitnumber,visitstarttime,session_duration,country,channel,campaign,keyword,source,medium,device,currency,sale_type,navBar_chat_icon,started_chat,navBar_our_cars,navBar_open_menu,clicked_in_menu,signed_in,cdp_back_link,cdp_floating_cta,cdp_view_all_features,cdp_expand_accordion,cdp_semiConductor_info,cdp_main_cta,cdp_customise_car,cdp_footer_info,cdp_request_callback
5631068530336157121,cdp,2022-04-22,404,1650625316,1418,United Kingdom,Volvo,(not set),(not set),konduct-gb.volvocars.biz,referral,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5631068530336157121,cdp,2022-04-24,415,1650797308,673,United Kingdom,Organic Search,(not set),(not provided),google,organic,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5631068530336157121,cdp,2022-04-25,417,1650876301,378,United Kingdom,Organic Search,(not set),(not provided),google,organic,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5631068530336157121,cdp,2022-05-06,440,1651826570,19,United Kingdom,Organic Search,(not set),(not provided),google,organic,desktop,gbp,subscription,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5631068530336157121,cdp,2021-07-31,14,1627744481,384,United Kingdom,Paid Search,cbv_uk_brand_search,(not set),google,paidsearch,desktop,gbp,subscription,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
5631068530336157121,cdp,2021-07-31,12,1627721396,457,United Kingdom,Paid Search,cbv_uk_brand_search,(not set),google,paidsearch,desktop,gbp,subscription,0,0,0,0,0,,1,1,0,1,0,1,0,0,0
5631068530336157121,cdp,2021-07-31,13,1627736276,122,United Kingdom,Paid Search,cbv_uk_brand_search,(not set),google,paidsearch,desktop,gbp,subscription,0,0,0,0,0,,0,0,0,0,0,1,0,0,0
5631068530336157121,cdp,2022-01-21,161,1642780233,64,United Kingdom,Organic Search,(not set),(not provided),google,organic,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5631068530336157121,cdp,2022-01-23,167,1642943965,539,United Kingdom,Organic Search,(not set),(not provided),google,organic,desktop,gbp,subscription,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5631068530336157121,cdp,2022-01-23,163,1642932872,3151,United Kingdom,Organic Search,(not set),(not provided),google,organic,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5631068530336157121,cdp,2022-01-23,164,1642936300,991,United Kingdom,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5631068530336157121,cdp,2022-01-23,168,1642950669,702,United Kingdom,Organic Search,(not set),(not provided),google,organic,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5631068530336157121,cdp,2022-01-24,171,1643025829,173,United Kingdom,Organic Search,(not set),(not provided),google,organic,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5631068530336157121,cdp,2022-01-24,172,1643028542,220,United Kingdom,Organic Search,(not set),(not provided),google,organic,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5631068530336157121,cdp,2022-01-29,180,1643472410,711,United Kingdom,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5631068530336157121,cdp,2022-01-29,177,1643460173,61,United Kingdom,Organic Search,(not set),(not provided),google,organic,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5631068530336157121,cdp,2022-01-29,179,1643471578,390,United Kingdom,Organic Search,(not set),(not provided),google,organic,desktop,gbp,subscription,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5631068530336157121,cdp,2022-01-29,178,1643463683,284,United Kingdom,Organic Search,(not set),(not provided),google,organic,desktop,gbp,subscription,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5631068530336157121,cdp,2022-02-01,184,1643734784,478,United Kingdom,Organic Search,(not set),(not provided),google,organic,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7240565025842649414,cdp,2022-06-18,16,1655542026,142,United Kingdom,Paid Search,volvo_uk_nameplate_xc40_cat_npl_alon_mxd_eng,2021 volvo xc40,google,cpc,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7240565025842649414,cdp,2022-06-18,18,1655542723,42,United Kingdom,Paid Search,volvo_uk_nameplate_xc40_cat_npl_alon_mxd_eng,xc40 volvo,google,cpc,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7240565025842649414,cdp,2022-05-22,7,1653243402,1029,United Kingdom,Paid Search,volvo_uk_nameplate_xc40_cat_npl_alon_mxd_eng,xc40 volvo,google,cpc,mobile,gbp,subscription,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7240565025842649414,cdp,2022-05-22,5,1653230393,366,United Kingdom,Paid Search,volvo_uk_nameplate_xc40_cat_npl_alon_mxd_eng,xc40 volvo,google,cpc,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7240565025842649414,cdp,2022-05-24,9,1653427095,79,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7240565025842649414,cdp,2022-06-16,14,1655403939,766,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7820435479666189776,cdp,2022-06-18,2,1655541640,390,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2559100962976399595,cdp,2022-05-28,1,1653702891,361,United Kingdom,Other Advertising,uk_cbv_prosp_ao,(not set),taboola,native,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2559100962976399595,cdp,2022-06-07,2,1654563256,577,United Kingdom,Paid Search,cbv_uk_brand_search,(not set),google,paidsearch,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7181530176374814638,cdp,2022-05-28,1,1653716908,304,United Kingdom,Paid Search,cbv_uk_subscription_search,(not set),google,paidsearch,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7181530176374814638,cdp,2022-06-02,6,1654206258,103,United Kingdom,Referral,(not set),(not set),zap-map.com,referral,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7181530176374814638,cdp,2022-06-02,5,1654199933,424,United Kingdom,Referral,(not set),(not set),zap-map.com,referral,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7181530176374814638,cdp,2022-06-03,7,1654212373,367,United Kingdom,Referral,(not set),(not set),zap-map.com,referral,mobile,gbp,subscription,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7181530176374814638,cdp,2022-06-06,9,1654484737,363,United Kingdom,Other Advertising,uk_cbv_prosp_ao,(not set),taboola,native,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3942392551855325115,cdp,2022-05-11,1,1652260795,522,United Kingdom,Paid Search,volvo_uk_masterbrand_rng_cat_brd_alon_mxd_eng_pure-brand,volvo,google,cpc,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3942392551855325115,cdp,2022-05-11,1,1652260795,522,United Kingdom,Paid Search,volvo_uk_masterbrand_rng_cat_brd_alon_mxd_eng_pure-brand,volvo,google,cpc,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4782678284565180983,cdp,2022-05-11,1,1652257334,200,United Kingdom,Other Advertising,uk_cbv_prosp_ao,(not set),outbrain,native,desktop,gbp,subscription,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4782678284565180983,cdp,2022-05-11,1,1652257334,200,United Kingdom,Other Advertising,uk_cbv_prosp_ao,(not set),outbrain,native,desktop,gbp,subscription,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6405305049101367334,order_submit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607336214444543283,order_submit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5793483852536446979,order_submit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484631392591150411,order_submit,2021-09-29,7,1632901624,2529,Germany,Organic Search,(not set),(not provided),google,organic,mobile,eur,subscription,0,0,0,0,0,,0,0,1,1,0,1,0,0,0
8257043463920064995,order_submit,2022-06-14,20,1655209966,176,United Kingdom,Organic Search,(not set),(not provided),google,organic,desktop,gbp,subscription,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8257043463920064995,order_submit,2022-02-02,2,1643796794,53,United Kingdom,Organic Search,(not set),(not provided),google,organic,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8257043463920064995,order_submit,2022-03-10,10,1646919794,133,United Kingdom,Organic Search,(not set),(not provided),google,organic,desktop,gbp,subscription,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8257043463920064995,order_submit,2022-03-23,13,1648033914,739,United Kingdom,Volvo,(not set),(not set),rcx-volvocars.force.com,referral,desktop,gbp,subscription,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
426179912688884967,order_submit,2022-03-23,1,1647992038,1061,United Kingdom,Direct,(not set),(not set),(direct),(none),desktop,gbp,subscription,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
426179912688884967,order_submit,2022-03-23,2,1647995027,770,United Kingdom,Direct,(not set),(not set),(direct),(none),desktop,gbp,subscription,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4987717300234818567,order_submit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6779083490092861143,order_submit,2021-12-10,5,1639161364,93,United Kingdom,Organic Search,(not set),(not provided),bing,organic,desktop,gbp,subscription,0,0,0,0,0,,0,0,1,1,0,0,0,0,0
6779083490092861143,order_submit,2021-12-10,3,1639160158,1145,United Kingdom,Social,cbv_uk_fb_always-on_prospecting_cell_a_september,(not set),facebook,social,desktop,gbp,subscription,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
6779083490092861143,order_submit,2021-12-10,1,1639139032,1978,United Kingdom,Social,cbv_uk_fb_always-on_prospecting_cell_a_september,(not set),facebook,social,desktop,gbp,subscription,0,0,0,0,0,,0,0,1,0,0,1,0,0,0
6779083490092861143,order_submit,2021-12-10,2,1639143177,869,United Kingdom,Social,cbv_uk_fb_always-on_prospecting_cell_a_september,(not set),facebook,social,desktop,gbp,subscription,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
6779083490092861143,order_submit,2022-01-14,7,1642183163,234,United Kingdom,Paid Search,volvo_uk_nameplate_xc40_cat_npl_alon_mxd_eng,volvo xc40 suv,bing,cpc,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1115741370245320481,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171624473913945698,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647798989706060445,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2872191443062884132,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4137616248622832355,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4237974228393739437,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4512889643287329245,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4515979442760063654,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210542286645692541,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029995389002382876,clp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306116706170525431,clp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378085780932482562,clp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427623066141161447,clp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081860066947849169,clp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215291177304280779,clp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708586715596972294,clp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33590335284171780,clp,2022-05-14,1,1652544515,1935,United Kingdom,Referral,(not set),(not set),parkers.co.uk,referral,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2884712909113275596,cdp,2022-06-18,1,1655583947,108,United Kingdom,Direct,(not set),(not set),(direct),(none),mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3886941912726999318,cdp,2022-06-18,3,1655548179,328,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6442184408575053460,cdp,2022-06-18,1,1655508629,567,United Kingdom,Paid Search,volvo_uk_masterbrand_rng_cat_brd_alon_mxd_eng_pure-brand,volvo,google,cpc,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
822521199872406447,cdp,2022-06-18,8,1655582749,701,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9175187358762286342,cdp,2022-06-18,1,1655586060,136,United Kingdom,Organic Search,(not set),(not provided),google,organic,tablet,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3560202567739909664,cdp,2022-05-28,2,1653752043,1735,United Kingdom,Paid Search,volvo_uk_masterbrand_rng_cat_bgn_alon_mxd_eng,volvo cars uk,google,cpc,tablet,gbp,subscription,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3560202567739909664,cdp,2022-05-28,1,1653745183,611,United Kingdom,Paid Search,volvo_uk_masterbrand_rng_cat_bgn_alon_mxd_eng,volvo cars uk,google,cpc,tablet,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4119966677629820619,cdp,2022-05-28,1,1653759691,170,United Kingdom,Social,cbv_uk_fb_always-on_prospecting_cell_a_tactical,(not set),facebook,social,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
816095417681093669,order_submit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8920802458758073313,order_submit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4843209354579578666,order_submit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207326436809420599,order_submit,2022-02-05,22,1644051951,58,United Kingdom,Paid Search,volvo_uk_masterbrand_rng_cat_brd_alon_mxd_eng_pure-brand,volvo,google,cpc,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1207326436809420599,order_submit,2022-02-05,21,1644043974,151,United Kingdom,Paid Search,volvo_uk_masterbrand_rng_cat_brd_alon_mxd_eng_pure-brand,volvo,google,cpc,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1207326436809420599,order_submit,2022-02-08,26,1644305209,91,United Kingdom,Paid Search,cbv_uk_remarketing_discovery,(not set),google,display,desktop,gbp,subscription,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1207326436809420599,order_submit,2022-01-30,1,1643556661,5263,United Kingdom,Direct,(not set),(not set),(direct),(none),desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1207326436809420599,order_submit,2022-01-31,5,1643618704,1813,United Kingdom,Organic Search,(not set),(not provided),google,organic,desktop,gbp,subscription,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0
1207326436809420599,order_submit,2022-01-31,2,1643614235,802,United Kingdom,Paid Search,volvo_uk_masterbrand_rng_cat_brd_alon_mxd_eng_pure-brand,volvo,google,cpc,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1207326436809420599,order_submit,2022-01-31,7,1643631031,121,United Kingdom,Paid Search,volvo_uk_masterbrand_rng_cat_brd_alon_mxd_eng_pure-brand,volvo,google,cpc,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1207326436809420599,order_submit,2022-01-31,4,1643618475,189,United Kingdom,Paid Search,volvo_uk_masterbrand_rng_cat_brd_alon_mxd_eng_pure-brand,volvo,google,cpc,desktop,gbp,subscription,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1207326436809420599,order_submit,2022-02-01,13,1643749339,578,United Kingdom,Paid Search,volvo_uk_masterbrand_rng_cat_brd_alon_mxd_eng_pure-brand,volvo,google,cpc,desktop,gbp,subscription,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1207326436809420599,order_submit,2022-02-01,8,1643709922,144,United Kingdom,Paid Search,volvo_uk_masterbrand_rng_cat_brd_alon_mxd_eng_pure-brand,volvo,google,cpc,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1207326436809420599,order_submit,2022-02-01,10,1643718384,2655,United Kingdom,Paid Search,volvo_uk_masterbrand_rng_cat_brd_alon_mxd_eng_pure-brand,volvo,google,cpc,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1207326436809420599,order_submit,2022-02-01,9,1643711768,1004,United Kingdom,Paid Search,volvo_uk_masterbrand_rng_cat_brd_alon_mxd_eng_pure-brand,volvo,google,cpc,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1207326436809420599,order_submit,2022-02-01,12,1643734693,133,United Kingdom,Paid Search,volvo_uk_masterbrand_rng_cat_brd_alon_mxd_eng_pure-brand,volvo,google,cpc,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1207326436809420599,order_submit,2022-02-02,14,1643795745,111,United Kingdom,Paid Search,volvo_uk_masterbrand_rng_cat_brd_alon_mxd_eng_pure-brand,volvo,google,cpc,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1207326436809420599,order_submit,2022-02-02,15,1643798841,2145,United Kingdom,Paid Search,volvo_uk_masterbrand_rng_cat_brd_alon_mxd_eng_pure-brand,volvo,google,cpc,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8631185791696345660,order_submit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677061845911095667,order_submit,2021-04-21,1,1619020146,207,Netherlands,Social,cbv_nl_fb_always-on_prospecting,(not set),facebook,social,desktop,eur,subscription,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
677061845911095667,order_submit,2021-04-23,2,1619158656,552,Netherlands,Social,cbv_nl_fb_always-on_prospecting,(not set),facebook,social,desktop,eur,subscription,1,0,0,0,0,,0,0,0,0,0,1,0,0,0
7488898252464211776,order_submit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164101241705157977,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297885603214270116,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315895363159032617,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2159503716928863042,cc,2022-06-18,1,1655585590,1585,United Kingdom,Paid Search,volvo_uk_masterbrand_rng_cat_brd_alon_mxd_eng_pure-brand,volvo,google,cpc,desktop,gbp,subscription,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
4579076266139698008,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4717009407138696215,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4961829178735196954,cc,2022-06-18,2,1655573710,1616,United Kingdom,Paid Search,volvo_uk_nameplate_xc40_cat_npl_alon_mxd_eng,volvo xc40,google,cpc,mobile,gbp,subscription,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4961829178735196954,cc,2022-06-18,1,1655569178,1805,United Kingdom,Paid Search,volvo_uk_nameplate_xc40_cat_npl_alon_mxd_eng,volvo xc40,google,cpc,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
5138824759528538346,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5556828586141082400,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5561351410042135143,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5608242703330556606,cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106791391349553545,clp,2022-05-07,1,1651882376,867,United Kingdom,Organic Search,(not set),(not provided),google,organic,tablet,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722671058629211028,clp,2022-05-14,9,1652500686,1180,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2536481637965886241,clp,2022-05-14,24,1652479715,389,United Kingdom,Organic Search,(not set),(not provided),google,organic,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536481637965886241,clp,2022-04-24,6,1650764891,448,United Kingdom,Organic Search,(not set),(not provided),google,organic,desktop,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2665263934532992589,clp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2997825060443487567,clp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3621682331636473166,clp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3673473237724940902,clp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3731064991038969782,clp,2022-05-14,101,1652525053,208,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3731064991038969782,clp,2022-05-17,102,1652816708,97,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3731064991038969782,clp,2022-02-02,78,1643842715,75,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731064991038969782,clp,2022-02-03,78,1643842803,189,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3731064991038969782,clp,2022-02-06,79,1644156846,696,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3731064991038969782,clp,2022-02-07,81,1644188654,267,United Kingdom,Paid Search,volvo_uk_nameplate_xc40_cat_npl_alon_mxd_eng,xc40 inscription,google,cpc,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3731064991038969782,clp,2021-12-07,62,1638893741,77,United Kingdom,Paid Search,cbv_uk_prospecting_discovery,(not set),google,display,mobile,gbp,subscription,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
3731064991038969782,clp,2022-02-20,86,1645359341,107,United Kingdom,Paid Search,cbv_uk_prospecting_discovery,(not set),google,display,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3731064991038969782,clp,2022-03-04,91,1646372749,113,United Kingdom,Paid Search,volvo_uk_service-and-repairs_rng_cat_bgn_alon_mxd_eng_brand,volvo tire,google,cpc,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3731064991038969782,clp,2022-03-18,93,1647574507,145,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3731064991038969782,clp,2022-03-22,94,1647985897,124,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3731064991038969782,clp,2021-12-19,64,1639877716,454,United Kingdom,Paid Search,cbv_uk_prospecting_discovery,(not set),google,display,mobile,gbp,subscription,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0
3731064991038969782,clp,2021-12-21,65,1640091303,141,United Kingdom,Paid Search,cbv_uk_prospecting_discovery,(not set),google,display,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3731064991038969782,clp,2021-12-28,66,1640649268,290,United Kingdom,Paid Search,cbv_uk_prospecting_discovery,(not set),google,display,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731064991038969782,clp,2022-01-03,69,1641248953,170,United Kingdom,Referral,(not set),(not set),android.com,referral,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3731064991038969782,clp,2022-04-27,98,1651045550,188,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3731064991038969782,clp,2022-05-07,100,1651907688,189,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3731064991038969782,clp,2022-01-28,70,1643374017,51,United Kingdom,Paid Search,volvo_uk_nameplate_xc40_cat_npl_alon_mxd_eng,volvo xc40,google,cpc,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3731064991038969782,clp,2022-01-29,72,1643497025,97,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3731064991038969782,clp,2022-01-30,73,1643563112,403,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3731064991038969782,clp,2022-02-01,76,1643749577,223,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3776936951186163326,clp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438658232978384572,cdp,2022-06-18,9,1655548343,261,United Kingdom,Other Advertising,uk_cbv_rtg_ao,(not set),outbrain,native,mobile,gbp,subscription,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1438658232978384572,cdp,2022-02-21,3,1645444438,68,United Kingdom,Other Advertising,uk_cbv_rtg_ao,(not set),outbrain,native,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438658232978384572,cdp,2022-02-24,4,1645711049,28,United Kingdom,Other Advertising,uk_cbv_rtg_ao,(not set),outbrain,native,mobile,gbp,subscription,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438658232978384572,cdp,2022-02-26,6,1645909802,249,United Kingdom,Display,uk_c40_consideration-action_2201_nameplates_event_ epid!,(not set),dv360,display,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438658232978384572,cdp,2022-03-01,7,1646169678,55,United Kingdom,Other Advertising,uk_cbv_rtg_ao,(not set),outbrain,native,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578419356508425554,cdp,2022-06-18,1,1655508304,393,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5091503213588091206,cdp,2022-06-18,1,1655542086,1112,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
4272663545370523647,cdp,2022-05-28,1,1653749759,258,United Kingdom,Direct,(not set),(not set),(direct),(none),mobile,gbp,subscription,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
587987557121360893,cdp,2022-05-28,2,1653759588,333,United Kingdom,Organic Search,(not set),(not provided),google,organic,mobile,gbp,subscription,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2718451413653551014,cdp,2022-05-11,37,1652224939,639,Germany,Paid Search,cbv_de_brand_search,(not set),google,paidsearch,mobile,eur,subscription,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
